Recorder,Recordee,Contact Time,Start,End,Order,ICT
11,34,371,23097,23467,2,1049
11,34,1,23926,23926,3,459
11,34,1,94711,94711,4,70785
11,34,1,103750,103750,5,9039
11,34,112,108316,108427,6,4566
11,34,1,110008,110008,7,1581
11,34,1,117281,117281,8,7273
11,34,1,189995,189995,9,72714
11,34,1,190232,190232,10,237
11,34,239,191066,191304,11,834
11,34,1,192002,192002,12,698
11,34,127,192368,192494,13,366
11,34,120,192835,192954,14,341
11,34,1,257143,257143,15,64189
11,35,127,21808,21934,1,0
11,35,698,22162,22859,2,228
11,35,124,23211,23334,3,352
11,35,460,23467,23926,4,133
11,35,1,24042,24042,5,116
11,35,228,24270,24497,6,228
11,35,482,24729,25210,7,232
11,35,124,25332,25455,8,122
11,35,1,25573,25573,9,118
11,35,612,25918,26529,10,345
11,35,126,98982,99107,11,72453
11,35,1,99707,99707,12,600
11,35,1081,106764,107844,13,7057
11,35,956,108195,109150,14,351
11,35,244,113470,113713,15,4320
11,35,1,113960,113960,16,247
11,35,119,257264,257382,17,143304
11,36,1,22748,22748,1,0
11,36,1,23334,23334,2,586
11,36,1,24734,24734,3,1400
11,36,116,25455,25570,4,721
11,36,360,26042,26401,5,472
11,36,1,109396,109396,6,82995
11,36,1,110008,110008,7,612
11,36,1,114661,114661,8,4653
11,37,1,21808,21808,1,0
11,37,111,23696,23806,2,1888
11,37,1,24038,24038,3,232
11,37,113,24270,24382,4,232
11,37,123,83409,83531,5,59027
11,37,130,84116,84245,6,585
11,37,1,100078,100078,7,15833
11,37,1,110008,110008,8,9930
11,37,1,118485,118485,9,8477
11,37,1,177373,177373,10,58888
11,37,1,260347,260347,11,82974
11,37,484,261720,262203,12,1373
11,37,1,262552,262552,13,349
11,37,1,263014,263014,14,462
11,37,851,263369,264219,15,355
11,37,1,264933,264933,16,714
11,37,1,266976,266976,17,2043
11,38,1,23924,23924,1,0
11,38,114,24042,24155,2,118
11,38,235,24500,24734,3,345
11,38,121,24973,25093,4,239
11,38,477,25216,25692,5,123
11,38,1,26042,26042,6,350
11,38,1,109757,109757,7,83715
11,39,1,21808,21808,1,0
11,39,1,23097,23097,2,1289
11,39,5,23463,23467,3,366
11,39,1,23926,23926,4,459
11,39,111,24500,24610,5,574
11,39,1,24973,24973,6,363
11,39,247,25214,25460,7,241
11,39,253,104744,104996,8,79284
11,39,1,105367,105367,9,371
11,39,484,106894,107377,10,1527
11,39,1,108316,108316,11,939
11,39,496,108655,109150,12,339
11,39,1,109880,109880,13,730
11,39,1,115595,115595,14,5715
11,39,1,116460,116460,15,865
11,39,1,117281,117281,16,821
11,39,138,117873,118010,17,592
11,39,1,253153,253153,18,135143
11,39,119,261111,261229,19,7958
11,40,113,21936,22048,1,0
11,40,239,22384,22622,2,336
11,40,123,22859,22981,3,237
11,40,1,23924,23924,4,943
11,40,1,24497,24497,5,573
11,40,1,25216,25216,6,719
11,40,942,25460,26401,7,244
11,40,1,99350,99350,8,72949
11,40,1,109150,109150,9,9800
11,40,642,110229,110870,10,1079
11,40,126,111463,111588,11,593
11,40,1,111943,111943,12,355
11,40,1,182218,182218,13,70275
11,40,8,257375,257382,14,75157
11,40,121,259410,259530,15,2028
11,40,1,264455,264455,16,4925
11,40,1,266859,266859,17,2404
11,41,122,21813,21934,1,0
11,41,698,22162,22859,2,228
11,41,115,23097,23211,3,238
11,41,1,23467,23467,4,256
11,41,121,23806,23926,5,339
12,1,1,259175,259175,1,0
12,1,348,259783,260130,2,608
12,1,121,260366,260486,3,236
12,3,1,253039,253039,1,0
12,3,8,256744,256751,2,3705
12,4,1,113158,113158,1,0
12,4,1,248706,248706,2,135548
12,7,1,24774,24774,1,0
12,7,1,250027,250027,2,225253
12,9,1,24774,24774,1,0
12,9,1,25020,25020,2,246
12,9,257,25485,25741,3,465
12,9,753,26187,26939,4,446
12,9,5854,27277,33130,5,338
12,9,1,33611,33611,6,481
12,9,1,34098,34098,7,487
12,9,265,34359,34623,8,261
12,9,1588,35346,36933,9,723
12,9,126,252287,252412,10,215354
12,9,1,252920,252920,11,508
12,9,1,253506,253506,12,586
12,11,1,112802,112802,1,0
12,11,125,264816,264940,2,152014
12,11,1,265301,265301,3,361
12,13,1,245009,245009,1,0
12,13,1,245362,245362,2,353
12,16,1,24655,24655,1,0
12,16,1,251461,251461,2,226806
12,16,1,259047,259047,3,7586
12,17,1,112802,112802,1,0
12,17,1,261708,261708,2,148906
12,18,121,249533,249653,1,0
12,18,1,250625,250625,2,972
12,18,700,250992,251691,3,367
12,18,1,252280,252280,4,589
12,18,251,252670,252920,5,390
12,18,8,253268,253275,6,348
12,18,111,253644,253754,7,369
12,18,1,253988,253988,8,234
12,18,1,254342,254342,9,354
12,18,1,254694,254694,10,352
12,18,1,255767,255767,11,1073
12,18,1,256376,256376,12,609
12,18,128,258208,258335,13,1832
12,18,1,263044,263044,14,4709
12,19,1,250867,250867,1,0
12,19,1,251461,251461,2,594
12,19,1,251927,251927,3,466
12,20,1,250736,250736,1,0
12,20,236,251577,251812,2,841
12,21,1,24887,24887,1,0
12,22,15,71212,71226,1,0
12,22,1,253268,253268,2,182042
12,23,1,71909,71909,1,0
12,25,1,253275,253275,1,0
12,27,1081,264691,265771,1,0
12,29,1,112802,112802,1,0
12,32,1,112802,112802,1,0
12,36,1,107489,107489,1,0
12,37,134,160739,160872,1,0
12,39,1,81549,81549,1,0
12,40,1,249653,249653,1,0
12,40,1,250513,250513,2,860
12,40,729,259529,260257,3,9016
12,40,1,261708,261708,4,1451
13,1,241,73506,73746,1,0
13,1,1,73871,73871,2,125
13,1,5,74111,74115,3,240
13,1,120,74459,74578,4,344
13,1,1,74820,74820,5,242
13,1,257,75530,75786,6,710
13,1,1,76152,76152,7,366
13,1,1,76850,76850,8,698
13,1,373,77452,77824,9,602
13,1,1,78538,78538,10,714
13,1,1,90343,90343,11,11805
13,1,124,91307,91430,12,964
13,1,123,158899,159021,13,67469
13,1,594,250180,250773,14,91159
13,1,129,267276,267404,15,16503
13,1,1,267998,267998,16,594
13,1,1,268248,268248,17,250
13,2,1,77208,77208,1,0
13,2,1,91307,91307,2,14099
13,2,249,91551,91799,3,244
13,2,125,92140,92264,4,341
13,2,232,92628,92859,5,364
13,2,1,93344,93344,6,485
13,2,1,112844,112844,7,19500
13,2,8,246943,246950,8,134099
13,2,1,247690,247690,9,740
13,2,122,250294,250415,10,2604
13,3,1,77577,77577,1,0
13,3,1,78534,78534,2,957
13,3,1,79851,79851,3,1317
13,3,340,80425,80764,4,574
13,3,1,81130,81130,5,366
13,3,1,90458,90458,6,9328
13,3,229,90842,91070,7,384
13,3,243,91435,91677,8,365
13,3,466,91799,92264,9,122
13,3,15,101136,101150,10,8872
13,3,1,112844,112844,11,11694
13,3,1,113196,113196,12,352
13,3,15,116148,116162,13,2952
13,3,705,264866,265570,14,148704
13,3,1,266568,266568,15,998
13,4,249,90343,90591,1,0
13,4,580,90728,91307,2,137
13,4,1,91551,91551,3,244
13,4,115,91683,91797,4,132
13,4,1,92030,92030,5,233
13,4,1,114033,114033,6,22003
13,4,1,115451,115451,7,1418
13,4,497,247074,247570,8,131623
13,4,1,248633,248633,9,1063
13,4,590,249586,250175,10,953
13,4,480,250294,250773,11,119
13,5,125,73506,73630,1,0
13,5,5,73874,73878,2,244
13,5,1,74115,74115,3,237
13,5,4,74575,74578,4,460
13,5,1,74822,74822,5,244
13,5,223,75068,75290,6,246
13,5,1,75783,75783,7,493
13,5,1,76502,76502,8,719
13,5,1,77087,77087,9,585
13,5,1,91307,91307,10,14220
13,5,1086,261285,262370,11,169978
13,5,2400,262708,265107,12,338
13,5,117,265823,265939,13,716
13,5,1576,266794,268369,14,855
13,6,4,73634,73637,1,0
13,6,112,74236,74347,2,599
13,6,239,74582,74820,3,235
13,6,232,74949,75180,4,129
13,6,1,75414,75414,5,234
13,6,367,75786,76152,6,372
13,6,1,77087,77087,7,935
13,6,1,77945,77945,8,858
13,6,116,78419,78534,9,474
13,6,1,78788,78788,10,254
13,6,125,249702,249826,11,170914
13,6,1,250175,250175,12,349
13,7,1,73378,73378,1,0
13,7,1,73637,73637,2,259
13,7,3,73876,73878,3,239
13,7,1,75786,75786,4,1908
13,7,1,78544,78544,5,2758
13,7,242,83412,83653,6,4868
13,7,118,84356,84473,7,703
13,7,482,87372,87853,8,2899
13,7,127,88101,88227,9,248
13,7,1,90343,90343,10,2116
13,7,7,91677,91683,11,1334
13,7,125,248044,248168,12,156361
13,7,127,248747,248873,13,579
13,7,120,249467,249586,14,594
13,7,1,250415,250415,15,829
13,8,1,73746,73746,1,0
13,8,1,73871,73871,2,125
13,8,1,73878,73878,3,7
13,8,122,74115,74236,4,237
13,8,1,74825,74825,5,589
13,8,1,75290,75290,6,465
13,8,135,75652,75786,7,362
13,8,1,76502,76502,8,716
13,8,1,77087,77087,9,585
13,8,1,77452,77452,10,365
13,8,241,77819,78059,11,367
13,8,1,78295,78295,12,236
13,8,255,78663,78917,13,368
13,8,1,83765,83765,14,4848
13,8,1,90458,90458,15,6693
13,8,834,90597,91430,16,139
13,8,1,91554,91554,17,124
13,8,1,91797,91797,18,243
13,8,124,92264,92387,19,467
13,8,585,112144,112728,20,19757
13,8,1,114159,114159,21,1431
13,8,1,247799,247799,22,133640
13,8,1,249942,249942,23,2143
13,8,1,250179,250179,24,237
13,8,1,250299,250299,25,120
13,8,15,252719,252733,26,2420
13,8,1,268490,268490,27,15757
13,9,2515,48445,50959,1,0
13,9,245,51434,51678,2,475
13,9,473,51925,52397,3,247
13,9,364,52648,53011,4,251
13,9,1453,53378,54830,5,367
13,9,256,55071,55326,6,241
13,9,1405,55683,57087,7,357
13,9,236,57443,57678,8,356
13,9,1954,58042,59995,9,364
13,9,2554,60357,62910,10,362
13,9,117,63275,63391,11,365
13,9,350,63520,63869,12,129
13,9,3347,64209,67555,13,340
13,9,589,67782,68370,14,227
13,9,1964,68626,70589,15,256
13,9,115,72221,72335,16,1632
13,9,1,73506,73506,17,1171
13,9,123,73876,73998,18,370
13,9,1,74459,74459,19,461
13,9,1,81831,81831,20,7372
13,9,1,91677,91677,21,9846
13,9,481,92030,92510,22,353
13,9,1,92859,92859,23,349
13,9,127,105316,105442,24,12457
13,9,128,105813,105940,25,371
13,9,353,112844,113196,26,6904
13,9,7,113540,113546,27,344
13,9,1,113919,113919,28,373
13,9,1,115451,115451,29,1532
13,9,1,135442,135442,30,19991
13,9,1713,215885,217597,31,80443
13,9,2436,217963,220398,32,366
13,9,1,220741,220741,33,343
13,9,340,221093,221432,34,352
13,9,1,222045,222045,35,613
13,9,132,222412,222543,36,367
13,9,1,222911,222911,37,368
13,9,128,223271,223398,38,360
13,9,258,223785,224042,39,387
13,9,126,224405,224530,40,363
13,9,117,224884,225000,41,354
13,9,1,226687,226687,42,1687
13,9,497,227884,228380,43,1197
13,9,608,228973,229580,44,593
13,9,246,229950,230195,45,370
13,9,1,230548,230548,46,353
13,9,608,231751,232358,47,1203
13,9,1,233549,233549,48,1191
13,9,369,233784,234152,49,235
13,9,120,234387,234506,50,235
13,9,1,235247,235247,51,741
13,9,112,235836,235947,52,589
13,9,1,236432,236432,53,485
13,9,1,237526,237526,54,1094
13,9,120,238009,238128,55,483
13,9,1,238975,238975,56,847
13,9,354,239434,239787,57,459
13,9,1,240863,240863,58,1076
13,9,1,241100,241100,59,237
13,9,1,242174,242174,60,1074
13,9,252,242536,242787,61,362
13,9,467,243131,243597,62,344
13,10,1,73243,73243,1,0
13,10,4,73634,73637,2,391
13,10,3,73874,73876,3,237
13,10,1,105190,105190,4,31314
13,10,1,113070,113070,5,7880
13,10,241,113429,113669,6,359
13,10,241,113919,114159,7,250
13,10,120,115105,115224,8,946
13,10,1,249702,249702,9,134478
13,10,1,261538,261538,10,11836
13,10,1747,261797,263543,11,259
13,10,2764,263914,266677,12,371
13,10,1094,267034,268127,13,357
13,11,1,115451,115451,1,0
13,11,8,252719,252726,2,137268
13,11,1,266914,266914,3,14188
13,12,361,245162,245522,1,0
13,12,1,262021,262021,2,16499
13,14,1,82179,82179,1,0
13,14,1,82564,82564,2,385
13,14,1,83044,83044,3,480
13,14,481,83412,83892,4,368
13,14,1,112844,112844,5,28952
13,14,1,114033,114033,6,1189
13,14,8,246943,246950,7,132910
13,14,712,249942,250653,8,2992
13,15,1,73871,73871,1,0
13,15,241,74582,74822,2,711
13,15,16,75775,75790,3,953
13,15,1,76267,76267,4,477
13,15,1,77087,77087,5,820
13,15,1,77577,77577,6,490
13,15,1,78534,78534,7,957
13,15,1,90343,90343,8,11809
13,15,1,90591,90591,9,248
13,15,361,91070,91430,10,479
13,15,130,91554,91683,11,124
13,15,1,91918,91918,12,235
13,15,1,92503,92503,13,585
13,16,1,74578,74578,1,0
13,16,1,77819,77819,2,3241
13,16,1,78538,78538,3,719
13,16,1,78913,78913,4,375
13,16,350,99204,99553,5,20291
13,16,577,112020,112596,6,12467
13,16,477,113070,113546,7,474
13,16,1,244924,244924,8,131378
13,16,1,245273,245273,9,349
13,16,1,245522,245522,10,249
13,16,497,247074,247570,11,1552
13,16,714,249586,250299,12,2016
13,16,1,250653,250653,13,354
13,16,1,256601,256601,14,5948
13,16,119,267404,267522,15,10803
13,16,1,268490,268490,16,968
13,17,129,73506,73634,1,0
13,17,238,73874,74111,2,240
13,17,229,74347,74575,3,236
13,17,247,74822,75068,4,247
13,17,1,75414,75414,5,346
13,17,1,75779,75779,6,365
13,17,1,76267,76267,7,488
13,17,1,76615,76615,8,348
13,17,1,77701,77701,9,1086
13,17,617,90343,90959,10,12642
13,17,476,248037,248512,11,157078
13,17,464,248997,249460,12,485
13,17,339,258023,258361,13,8563
13,17,1570,259089,260658,14,728
13,17,617,260929,261545,15,271
13,17,2491,262134,264624,16,589
13,17,577,264994,265570,17,370
13,17,1,265830,265830,18,260
13,17,367,266311,266677,19,481
13,17,8,267991,267998,20,1314
13,17,1,268248,268248,21,250
13,18,1,160349,160349,1,0
13,18,479,245754,246232,2,85405
13,18,244,246575,246818,3,343
13,18,1,247922,247922,4,1104
13,18,716,248397,249112,5,475
13,18,1,260658,260658,6,11546
13,18,121,266794,266914,7,6136
13,19,582,74949,75530,1,0
13,19,1,75783,75783,2,253
13,19,360,75908,76267,3,125
13,19,473,76615,77087,4,348
13,19,240,78295,78534,5,1208
13,19,126,78788,78913,6,254
13,19,1,81831,81831,7,2918
13,19,633,82172,82804,8,341
13,19,472,84356,84827,9,1552
13,19,731,86763,87493,10,1936
13,19,622,87853,88474,11,360
13,19,1,102392,102392,12,13918
13,19,1065,245754,246818,13,143362
13,19,1,250180,250180,14,3362
13,19,1,256727,256727,15,6547
13,19,1,261545,261545,16,4818
13,19,124,263914,264037,17,2369
13,19,1,264624,264624,18,587
13,19,1,265695,265695,19,1071
13,19,1,266568,266568,20,873
13,20,245,75408,75652,1,0
13,20,1,75783,75783,2,131
13,20,1,76267,76267,3,484
13,20,1,77824,77824,4,1557
13,20,1,78059,78059,5,235
13,20,244,247208,247451,6,169149
13,20,1,256601,256601,7,9150
13,21,6,250175,250180,1,0
13,21,118,250415,250532,2,235
13,21,374,267754,268127,3,17222
13,22,1,75180,75180,1,0
13,22,1,76393,76393,2,1213
13,22,120,84115,84234,3,7722
13,22,237,84705,84941,4,471
13,22,1,85070,85070,5,129
13,22,1,86763,86763,6,1693
13,22,477,87129,87605,7,366
13,22,1,91070,91070,8,3465
13,22,375,113785,114159,9,22715
13,22,238,115105,115342,10,946
13,22,227,249826,250052,11,134484
13,22,353,250180,250532,12,128
13,23,131,73746,73876,1,0
13,23,1,75408,75408,2,1532
13,23,5,75786,75790,3,378
13,23,1,76850,76850,4,1060
13,23,1,78295,78295,5,1445
13,23,1,112596,112596,6,34301
13,23,1,115105,115105,7,2509
13,24,1,73630,73630,1,0
13,24,127,73752,73878,2,122
13,24,1,74347,74347,3,469
13,24,1,75414,75414,4,1067
13,24,126,82179,82304,5,6765
13,24,122,82683,82804,6,379
13,24,478,83169,83646,7,365
13,24,120,84115,84234,8,469
13,24,1,85424,85424,9,1190
13,24,1,90842,90842,10,5418
13,24,236,112722,112957,11,21880
13,24,1,249702,249702,12,136745
13,24,1,249942,249942,13,240
13,25,1,82304,82304,1,0
13,25,1,84234,84234,2,1930
13,25,371,247074,247444,3,162840
13,26,1,73752,73752,1,0
13,26,1,74111,74111,2,359
13,26,476,74347,74822,3,236
13,26,128,75652,75779,4,830
13,26,1,75911,75911,5,132
13,26,117,76732,76848,6,821
13,26,122,77208,77329,7,360
13,26,1,77942,77942,8,613
13,26,1,78065,78065,9,123
13,26,245,78419,78663,10,354
13,26,1,112255,112255,11,33592
13,26,715,264037,264751,12,151782
13,26,219,265107,265325,13,356
13,26,367,266311,266677,14,986
13,27,1,73243,73243,1,0
13,27,5,73874,73878,2,631
13,27,140,90458,90597,3,16580
13,27,593,90959,91551,4,362
13,27,468,91797,92264,5,246
13,27,1,111316,111316,6,19052
13,27,1,111558,111558,7,242
13,27,7,112020,112026,8,462
13,27,1,113785,113785,9,1759
13,27,937,245754,246690,10,131969
13,27,117,247806,247922,11,1116
13,27,1,248175,248175,12,253
13,27,362,248512,248873,13,337
13,27,478,249225,249702,14,352
13,27,122,250532,250653,15,830
13,27,1,267276,267276,16,16623
13,27,222,267643,267864,17,367
13,27,1,268369,268369,18,505
13,28,1,75414,75414,1,0
13,28,1,87605,87605,2,12191
13,28,244,90604,90847,3,2999
13,28,1,91183,91183,4,336
13,28,342,91799,92140,5,616
13,28,1,92503,92503,6,363
13,28,1,92741,92741,7,238
13,28,13,111309,111321,8,18568
13,28,231,112255,112485,9,934
13,28,1,268369,268369,10,155884
13,29,1,74111,74111,1,0
13,29,124,74699,74822,2,588
13,29,123,75530,75652,3,708
13,29,253,75786,76038,4,134
13,29,234,76615,76848,5,577
13,29,365,77701,78065,6,853
13,29,1,78538,78538,7,473
13,29,1,78788,78788,8,250
13,29,1,86763,86763,9,7975
13,29,482,87372,87853,10,609
13,29,120,88108,88227,11,255
13,29,235,111786,112020,12,23559
13,29,1,112485,112485,13,465
13,29,1,113912,113912,14,1427
13,29,1,115224,115224,15,1312
13,29,1,245754,245754,16,130530
13,29,1,246114,246114,17,360
13,29,473,246346,246818,18,232
13,30,1,91551,91551,1,0
13,30,118,113429,113546,2,21878
13,30,1,257193,257193,3,143647
13,30,1,261413,261413,4,4220
13,30,1,262597,262597,5,1184
13,30,126,264273,264398,6,1676
13,30,242,264866,265107,7,468
13,30,1,265446,265446,8,339
13,30,1,265695,265695,9,249
13,30,136,267276,267411,10,1581
13,30,495,267754,268248,11,343
13,31,717,266318,267034,1,0
13,31,1,267404,267404,2,370
13,31,112,267643,267754,3,239
13,31,1,267998,267998,4,244
13,31,1,268490,268490,5,492
13,32,1,88355,88355,1,0
13,32,1,90458,90458,2,2103
13,32,8,90597,90604,3,139
13,32,584,90847,91430,4,243
13,32,1188,91554,92741,5,124
13,32,1,104080,104080,6,11339
13,32,1,246950,246950,7,142870
13,32,241,247330,247570,8,380
13,32,1659,248168,249826,9,598
13,32,237,250179,250415,10,353
13,32,1,250773,250773,11,358
13,32,1,262947,262947,12,12174
13,33,1,77452,77452,1,0
13,33,1,78419,78419,2,967
13,33,123,111316,111438,3,32897
13,33,1,112020,112020,4,582
13,33,231,112255,112485,5,235
13,33,1,158899,158899,6,46414
13,33,246,247799,248044,7,88900
13,33,714,248512,249225,8,468
13,33,1,250773,250773,9,1548
13,34,1,79503,79503,1,0
13,34,4,91551,91554,2,12048
13,34,1,92510,92510,3,956
13,34,1,103149,103149,4,10639
13,34,1,103399,103399,5,250
13,34,1,103846,103846,6,447
13,34,935,111321,112255,7,7475
13,34,473,112957,113429,8,702
13,34,1,113669,113669,9,240
13,34,122,113919,114040,10,250
13,34,347,115105,115451,11,1065
13,34,349,256961,257309,12,141510
13,34,1,259096,259096,13,1787
13,34,940,259348,260287,14,252
13,35,3,73750,73752,1,0
13,35,123,73876,73998,2,124
13,35,1,79040,79040,3,5042
13,35,224,81367,81590,4,2327
13,35,1,81945,81945,5,355
13,35,127,82304,82430,6,359
13,35,1,91430,91430,7,9000
13,35,744,267864,268607,8,176434
13,36,1,73243,73243,1,0
13,36,1,73630,73630,2,387
13,36,1,73871,73871,3,241
13,36,1,73878,73878,4,7
13,36,1,74115,74115,5,237
13,36,1,74575,74575,6,460
13,36,1,76732,76732,7,2157
13,36,1,78065,78065,8,1333
13,36,1,92628,92628,9,14563
13,36,1,102512,102512,10,9884
13,36,1,102777,102777,11,265
13,36,237,103149,103385,12,372
13,36,355,103617,103971,13,232
13,36,373,104323,104695,14,352
13,36,718,111309,112026,15,6614
13,36,699,112372,113070,16,346
13,36,731,113429,114159,17,359
13,37,1,44643,44643,1,0
13,37,1,74236,74236,2,29593
13,37,1,74949,74949,3,713
13,37,1,75783,75783,4,834
13,37,1,76389,76389,5,606
13,37,3,76848,76850,6,459
13,37,1,77819,77819,7,969
13,37,1,77945,77945,8,126
13,37,1,79040,79040,9,1095
13,37,1,111309,111309,10,32269
13,37,349,111438,111786,11,129
13,37,1,113919,113919,12,2133
13,37,119,115224,115342,13,1305
13,37,1,250653,250653,14,135311
13,37,1,264994,264994,15,14341
13,37,2547,265823,268369,16,829
13,38,1,73378,73378,1,0
13,38,1,74825,74825,2,1447
13,38,1,75779,75779,3,954
13,38,121,76848,76968,4,1069
13,38,1,90728,90728,5,13760
13,38,841,90959,91799,6,231
13,39,120,78059,78178,1,0
13,39,1,78534,78534,2,356
13,39,242,90343,90584,3,11809
13,39,1,90728,90728,4,144
13,39,1,91070,91070,5,342
13,39,348,91683,92030,6,613
13,39,474,111438,111911,7,19408
13,39,127,112596,112722,8,685
13,39,942,245877,246818,9,133155
13,39,355,249826,250180,10,3008
13,40,1,73637,73637,1,0
13,40,4,73871,73874,2,234
13,40,126,74111,74236,3,237
13,40,372,74578,74949,4,342
